Journal,OA (%),Specialism (% Category Papers),Average Category Papers / Year,Average Citation Categories,Average News Mentions,Average Twitter Mentions
Lupus Science & Medicine,1,0.06355382619974059,7,11.037037037037036,0.09739368998628259,5.805212620027436
Medical Gas Research,1,0.06779661016949153,1.7142857142857142,12.625,0.125,5.791666666666667
SSM - Population Health,1,0.013392857142857139,2.441558441558442,9.039393939393939,1.4272727272727272,5.787878787878789
Current Psychiatry Reports,0.4617907241385406,0.05527638190954775,4.714285714285715,29.24441786283892,0.8644338118022329,5.786682615629983
Surgical Pathology Clinics,0.15589633312490156,0.27308687838058626,13.994708994708995,15.90658107324774,0.19615039281705948,5.78640495307162
Journal of Clinical Gastroenterology,0.21213621741389566,0.07992125984251966,14.499999999999998,10.035588867654086,1.0656682990922122,5.770455486542443
Patient Education and Counseling,0.4108144644900297,0.020167427701674272,7.57142857142857,7.359350051657744,0.07831196581196583,5.769767305344227
Journal of Allergy and Clinical Immunology Global,1,0.09,3.8571428571428568,2.723076923076923,0.11538461538461539,5.761538461538461
Briefings in Functional Genomics,0.45349869172293467,0.1033210332103321,4,14.65873015873016,0.10416666666666667,5.760912698412699
Food Chemistry,0.1537431592771674,0.002745006424483121,6.7142857142857135,26.667160737812914,0.2819616977225673,5.757411067193675
Progress in Retinal and Eye Research,0.6368682112809246,0.19620253164556958,8.85714285714286,61.911200920291826,0.11569793842521116,5.742825356461721
Journal of Onco-Nephrology,0.2114329942503317,0.503030303030303,11.85714285714286,1.1981866430782842,0.009287925696594427,5.741121185316231
Cardiovascular Pathology,0.23483841658176738,0.26078028747433263,18.142857142857142,8.461562619749754,0.04039252928141817,5.738534013095417
JCR Journal of Clinical Rheumatology,0.1647354684869585,0.0818074424099232,19.78571428571429,5.374791654749781,0.03409007342542624,5.725405966786045
Water Research,0.2831922418516975,0.020654398932993742,22.836734693877563,28.55955127129384,2.068141100319535,5.715621934675028
Small GTPases,1,0.15789473684210525,1.7142857142857142,9.791666666666668,0.041666666666666664,5.708333333333334
Journal of Medicinal Chemistry,0.36629128466270827,0.07090103397341209,61.714285714285694,23.329662998523204,0.38979977871770544,5.70771370472355
Neurogastroenterology & Motility,0.48316602885100995,0.04349291975724882,9.214285714285712,12.365828815246832,0.05760440217677059,5.701990262605141
Journal of Nuclear Cardiology,0.5207572516614655,0.05786350148367954,19.5,11.87458283383849,1.3294395911534658,5.701902029729411
Multiple Sclerosis Journal - Experimental Translational and Clinical,1,0.05367231638418079,2.714285714285715,10.431884057971015,0.05797101449275362,5.695652173913044
European Journal of Inorganic Chemistry,0.44473621716568185,0.008270871026104937,4.57142857142857,8.229166666666666,0,5.69047619047619
Neurosurgery Open,1,0.16494845360824742,2.285714285714285,1.2592592592592593,0.2916666666666667,5.689814814814814
Pulmonary Pharmacology & Therapeutics,0.2872738514064051,0.23076923076923073,13.285714285714288,12.646304172327564,0.08732181831597036,5.686912919222861
International Journal of Paleopathology,0.40067430761543277,0.20789473684210527,11.285714285714286,6.682289932289931,1.7111915861915863,5.677974802974803
Autism Research,0.6024103328339522,0.01978565539983512,3.428571428571428,8.860606060606061,0.1606060606060606,5.675757575757575
International Journal of Hygiene and Environmental Health,0.558944717400866,0.03155369679393092,4.097619047619046,21.198253968253972,1.4051190476190476,5.6698611111111115
American Journal Of Pathology,0.9314912703989041,0.09877215361583622,19.042207792207794,13.793103431493659,0.9201363610851647,5.6685453860653245
British Journal of Clinical Pharmacology,0.9150794509927636,0.04083964651875833,15.142857142857146,14.444879329476857,0.7075921484203217,5.661336292992639
Journal of the Royal Statistical Society Series C (Applied Statistics),0.7287119024237805,0.03881278538812785,2.4285714285714284,12.8,0,5.647916666666667
Molecular Biology of the Cell,0.8894936490098702,0.048735348550277606,11.285714285714286,13.53822892793481,0.2612044817927171,5.6469633307868605
Journal of Infection and Public Health,1,0.08977998941669722,24.958333333333343,16.99613412297916,0.07999953275394822,5.64519218414167
Journal of Neuro-Oncology,0.4019336593988742,0.25024437927663756,73.14285714285714,13.62273635674013,0.10045578184069019,5.64473748985093
Health Communication,0.18972812901485064,0.021454718746672246,4.360902255639097,12.310463659147869,0.3317669172932331,5.640037593984963
Atherosclerosis,0.388735281473102,0.007888406311797814,9.333333333333336,9.04395940976586,0.14734254992319507,5.636708746450681
Transfusion Medicine Reviews,0.3385328354130194,0.15546218487394955,5.285714285714286,15.120000000000001,0.15250000000000002,5.63125
Global Health Science and Practice,1,0.06552706552706555,6.571428571428571,7.176492819349963,0.07256235827664399,5.630196523053666
Journal of Public Health Management and Practice,0.4732218847421174,0.01757532281205165,3.5,5.793506493506494,1.7383116883116885,5.630194805194805
Glomerular Diseases,1,0.4,4.857142857142857,2.76984126984127,0.4095238095238095,5.626984126984128
Clinical Research in Cardiology,0.6085659759968572,0.06811145510835913,12.571428571428573,11.351308717426363,0.019411764705882354,5.622163653340124
Reviews on Environmental Health,0.24962125291341708,0.05381374321733961,2.6222222222222222,16.35685185185185,0.35,5.620925925925926
Clinical and Experimental Ophthalmology,0.3337052762241968,0.07252946509519491,11.428571428571429,10.30719696969697,0.1791666666666667,5.6200757575757585
Behavioural Processes,0.3028432424900919,0.016460905349794244,2.285714285714285,4.845238095238096,0.5714285714285714,5.619047619047619
Global Spine Journal,1,0.03246753246753248,7.857142857142858,12.863306982872201,0.12707509881422926,5.617786561264823
Human Vaccines & Immunotherapeutics,0.9990079365079367,0.07916787055764228,39.142857142857146,11.297366035103954,0.4974052415478448,5.617446641090514
Palliative Medicine in Practice,1,0.08750000000000001,2,0.4358974358974359,0,5.615384615384615
The Science of The Total Environment,0.2671879449872617,0.024112984788127723,166.89285714285717,23.78725522525082,1.1383259116865883,5.610069709192692
Alzheimer's & Dementia Diagnosis Assessment & Disease Monitoring,1,0.03470031545741325,3.142857142857143,17.316666666666666,0.8816666666666666,5.6066666666666665
Occupational Medicine,0.5885278527938537,0.021194605009633907,3.1428571428571423,10.347222222222221,0.6967592592592592,5.606481481481483
Journal of Neuropsychology,0.576934046345811,0.10365853658536586,2.4285714285714284,13.077777777777778,0.8777777777777779,5.6
Journal of Patient-Centered Research and Reviews,1,0.06140350877192981,2,4.989999999999999,0.1,5.593333333333334
BMC Bioinformatics,1,0.031233799896319338,17.214285714285715,10.961107066084184,0.03954178925574806,5.592076163729482
Journal of Atmospheric Science Research,0.9356833642547928,0.5,9.14285714285714,1.3753385503385505,0,5.58993228993229
Journal of Pediatric Urology,0.15273647682690702,0.040740740740740744,14.928571428571425,5.519098836570724,0.034722222222222224,5.589689313424789
Annals of Clinical Microbiology and Antimicrobials,1,0.16142557651991615,11,13.999383949383947,0.12149819877092605,5.5815744861199414
South African Journal of Science,1,0.029103608847497082,3.571428571428572,10.288235294117646,3.8529411764705883,5.57843137254902
Pediatric Research,0.6253260422701429,0.04543279261559047,22.78869047619048,9.683986630175292,0.7668636915070657,5.5761501915642775
Journal of the American College of Surgeons,0.21126373317398978,0.030893408106311165,38.69904761904761,4.260705205292675,1.4585837930881929,5.567043602142615
Current Sports Medicine Reports,0.22178116001645415,0.030303030303030304,1.714285714285714,3.1333333333333333,0,5.566666666666667
Air Medical Journal,0.2639816671806617,0.026722925457102673,2.714285714285715,4.727777777777778,0.2666666666666667,5.563888888888889
Gaceta Sanitaria,1,0.021796754409342207,2.4545454545454555,8.515151515151516,0.3084415584415584,5.562770562770562
Critical Reviews in Toxicology,0.5454567877078779,0.08781970369237045,3.3303571428571437,14.431944444444445,0.5437500000000001,5.5531250000000005
PEC Innovation,1,0.048338368580060416,2.285714285714285,1.9791666666666667,0,5.552083333333333
BMJ Supportive & Palliative Care,0.5373857891504512,0.031635713483409524,12.142857142857146,4.386041029043058,0.10739481875384511,5.540739199461309
Biochemical Journal,0.71958195195595,0.06620336503291879,12.92857142857143,19.523915503356292,0.11361297693534533,5.539122582461398
Journal of Intellectual Disability Research,0.558644056023994,0.09119999999999999,8.14285714285714,7.476194176194176,0.27472527472527475,5.5356051356051355
Advances in Statistical Climatology Meteorology and Oceanography,1,0.7931034482758622,6.57142857142857,8.061771561771563,4.466783216783217,5.517132867132867
Exploration of Immunology,1,0.12418300653594772,2.7142857142857144,0.7666666666666666,0,5.516666666666667
Journal of Neurodevelopmental Disorders,1,0.2911764705882353,14.14285714285714,15.92468038017346,2.026973142198056,5.514751943558172
Neurosurgery,0.5100553069539611,0.04967931765523119,46.3285714285714,8.731601053977643,0.04022273718764846,5.51195969738532
Environmental Research Infrastructure and Sustainability,1,0.06598984771573604,1.8571428571428572,2.2448979591836737,1,5.5102040816326525
Seminars in Respiratory and Critical Care Medicine,0.1351411240776097,0.24324324324324328,18,14.659663355435413,0.028773595685360392,5.508362151193032
Journal of Emergency Medicine,0.1420428706172346,0.0315338048070974,12.261904761904763,3.958873841313714,0.2730230907570809,5.5069567703297055
Metabolomics,0.5200846447819183,0.051639058310498274,5.955026455026457,10.541250996643154,0.12201134014859505,5.504923290217408
Bulletin of Mathematical Biology,0.6736118815693796,0.07628004179728319,10.428571428571429,8.562710981828628,0,5.497726783020901
Transplant International,0.8581616941301666,0.06153305203938118,12.5,8.675552284577691,0.28193939393939393,5.49723629345045
Molecular Cancer Research,0.6693630279053522,0.1848631530978856,44.61538461538461,13.384397555955228,0.24727160302857198,5.496862922153773
Journal of Neurophysiology,0.7133218838787335,0.013655925862179985,4.18796992481203,11.37612781954887,0.4139097744360902,5.496428571428571
Neurodegenerative Disease Management,0.44458856886720666,0.14163090128755365,4.714285714285714,18.125000000000004,0.2475,5.483333333333333
Journal of Pancreatic Cancer,1,0.8333333333333333,7.142857142857143,7.121089228232085,0.6315192743764173,5.471913007627293
Journal of Psychosocial Oncology Research and Practice,0.9561374615722441,0.13559322033898305,2.285714285714285,1.9625000000000001,0,5.470833333333334
Revista do Instituto de Medicina Tropical de São Paulo,0.986013986013986,0.388785046728972,29.71428571428572,5.274878599339112,0.40368928439006296,5.462270480724318
SAGE Open Medical Case Reports,1,0.12953403937803715,32.52380952380951,2.792053566145408,0.17276776965930404,5.4542520843624445
Advances in Science and Research,1,0.7185185185185186,13.857142857142858,6.199999999999999,0.005952380952380952,5.448065476190475
Journal of Diabetes & Metabolic Disorders,0.8113520742043783,0.04185446498932359,6.6802721088435355,7.408735312306741,0.13639455782312923,5.44656771799629
Oncotarget,0.9739077084285586,0.14745812704757108,92.50155279503102,8.586657638078682,2.5823564439838975,5.440819324688403
Vacunas,0.29272301659804617,0.055944055944055944,3.428571428571428,5.393374741200828,0,5.433747412008282
Journal of Contemporary Brachytherapy,1,0.13854166666666667,9.5,6.6767939916681325,0,5.43061374171214
Kidney Medicine,1,0.046174142480211074,5,6.615143628301523,0.1270965876229034,5.429361866203971
ACS Chemical Biology,0.5660810033289855,0.03657184207080486,11.194285714285716,16.45780523365487,0.1426731158871445,5.429201585236722
Journal of the Meteorological Society of Japan Ser II,1,0.9172749391727494,53.85714285714285,9.147258070549508,0.028780284043441937,5.427193917629895
VirusDisease,0.8076923076923077,0.12715517241379312,8.428571428571429,6.611405723905723,0.06755050505050504,5.422222222222222
American Journal of Clinical Dermatology,0.42099988409594996,0.09244644958378521,6.844720496894411,30.240886649582304,1.2242192590018675,5.413411226454706
Reumatologia/Rheumatology,1,0.2511013215859031,16.28571428571428,5.819425021830595,0.04771428571428571,5.4132703478152395
Vector-Borne and Zoonotic Diseases,0.2611775747647505,0.33206590621039295,37.42857142857144,7.600808474438128,0.04480836236933798,5.411984330745563
Current Genetic Medicine Reports,0.5620833333333333,0.22972972972972974,2.4285714285714284,12.90625,0.013888888888888888,5.409722222222222
British Journal of Radiology,0.9049017771062197,0.08730493462673976,29.571428571428577,10.96100783192937,0.03977959251590569,5.402409421769907
Endocrinología Diabetes y Nutrición,0.15053042701978872,0.47976231630649246,26.769230769230774,1.2800630629599534,0.0652659574468085,5.398962465521385
Tobacco Use Insights,1,0.8214285714285713,16.428571428571427,6.186107803445265,0.9624484906218652,5.395748627017978
Matrix Biology,0.61281293368958,0.10285750525476554,7.190476190476191,26.43378684807256,1.611904761904762,5.392209576138147
Arthroplasty Today,1,0.0184,3.285714285714285,3.624829931972789,0,5.391836734693878
Biomédica,1,0.1251734481679825,16.22857142857143,2.252173913043478,0.026120448179271706,5.390753562294482
Bioengineering & Translational Medicine,1,0.11794019933554821,10.14285714285714,14.336080586080588,0.24717194570135745,5.383053221288516
The Anatomical Record,0.7128632606064793,0.02666076710830495,6.081632653061224,7.069562976705834,0.22768501339929909,5.3814360809258766
CVIR Endovascular,1,0.13283208020050122,7.571428571428571,4.079166666666667,0,5.377777777777777
European Journal of Wildlife Research,0.5064296446767552,0.03134328358208955,3,4.638235294117647,0.7764705882352941,5.368627450980392
Pediatric Allergy and Immunology,0.43808522965385305,0.0739268680445151,13.285714285714286,9.435881826506828,0.04012896825396825,5.368281371406372
